
Logging start at : Tue Sep 17 19:41:19 2019

10168	10	0	10	0	0
10261	10	0	10	0	0
10355	10	0	10	0	0
10494	10	0	10	0	0
10588	10	0	10	0	0
10691	10	0	10	0	0
10785	10	0	10	0	0
10878	10	0	10	0	0
10972	10	0	10	0	0
11067	11	0	11	0	0
11161	11	0	11	0	0
11259	11	0	11	0	0
11353	11	0	11	0	0
11480	11	0	11	0	0
11574	11	0	11	0	0
11673	11	0	11	0	0
11766	11	0	11	0	0
11860	11	0	11	0	0
11954	11	0	11	0	0
12064	12	0	12	0	0
12173	12	0	12	0	0
12267	12	0	12	0	0
12377	12	0	12	0	0
12477	12	0	12	0	0
12570	12	0	12	0	0
12664	12	0	12	0	0
12759	12	0	12	0	0
12868	12	0	12	0	0
12956	12	0	12	0	0
13097	13	0	13	0	0
13192	13	0	13	0	0
13291	13	0	13	0	0
13385	13	0	13	0	0
13494	13	0	13	0	0
13588	13	0	13	0	0
13683	13	0	13	0	0
13782	13	0	13	0	0
13875	13	0	13	0	0
13969	13	0	13	0	0
14078	14	0	14	0	0
14173	14	0	14	0	0
14270	14	0	14	0	0
14364	14	0	14	0	0
14459	14	0	14	0	0
14553	14	0	14	0	0
14599	14	0	14	0	0
14694	14	0	14	0	0
14786	14	0	14	0	0
14879	14	0	14	0	0
14974	14	0	14	0	0
15068	15	0	15	0	0
15160	15	0	15	0	0
15269	15	0	15	0	0
15364	15	0	15	0	0
15474	15	0	15	0	0
15567	15	0	15	0	0
15677	15	0	15	0	0
15772	15	0	15	0	0
15866	15	0	15	0	0
15993	15	0	15	0	0
16078	16	0	16	0	0
16172	16	0	16	0	0
16265	16	0	16	0	0
16375	16	0	16	0	0
16469	16	0	16	0	0
16584	16	0	16	0	0
16677	16	0	16	0	0
16788	16	0	16	0	0
16882	16	0	16	0	0
16960	16	0	16	0	0
17059	17	0	17	0	0
17168	17	0	17	0	0
17263	17	0	17	0	0
17362	17	0	17	0	0
17456	17	0	17	0	0
17659	17	0	17	0	0
17755	17	0	17	0	0
17864	17	0	17	0	0
17963	17	0	17	0	0
18072	18	0	18	0	0
18166	18	0	18	0	0
18261	18	0	18	0	0
18364	18	0	18	0	0
18458	18	0	18	0	0
18584	18	0	18	0	0
18678	18	0	18	0	0
18783	18	0	18	0	0
18876	18	0	18	0	0
18985	19	0	19	0	0
19064	19	0	19	0	0
19159	19	0	19	0	0
19267	19	0	19	0	0
19360	19	0	19	0	0
19456	19	0	19	0	0
19596	19	0	19	0	0
19692	19	0	19	0	0
19754	19	0	19	0	0
19896	19	0	19	0	0
19990	19	0	19	0	0
20099	20	0	20	0	0
20198	20	0	20	0	0
20292	20	0	20	0	0
20386	20	0	20	0	0
20497	20	0	20	0	0
20595	20	0	20	0	0
20689	20	0	20	0	0
20783	20	0	20	0	0
20876	20	0	20	0	0
20987	20	0	20	0	0
21194	21	0	21	0	0
21288	21	0	21	0	0
21387	21	0	21	0	0
21481	21	0	21	0	0
21575	21	0	21	0	0
21669	21	0	21	0	0
21762	21	0	21	0	0
21858	21	0	21	0	0
21951	21	0	21	0	0
22097	22	0	22	0	0
22190	22	0	22	0	0
22286	22	0	22	0	0
22379	22	0	22	0	0
22465	22	0	22	0	0
22559	22	0	22	0	0
22654	22	0	22	0	0
22752	22	0	22	0	0
22799	22	0	22	0	0
22892	22	0	22	0	0
23163	23	0	23	0	0
23272	23	0	23	0	0
23366	23	0	23	0	0
23454	23	0	23	0	0
23594	23	0	23	0	0
23689	23	0	23	0	0
23792	23	0	23	0	0
23886	23	0	23	0	0
23980	23	0	23	0	0
24073	24	0	24	0	0
24173	24	0	24	0	0
24267	24	0	24	0	0
24361	24	0	24	0	0
24454	24	0	24	0	0
24595	24	0	24	0	0
24690	24	0	24	0	0
24766	24	0	24	0	0
24860	24	0	24	0	0
24971	24	0	24	0	0
25070	25	0	25	0	0
25179	25	0	25	0	0
25273	25	0	25	0	0
25368	25	0	25	0	0
25461	25	0	25	0	0
25575	25	0	25	0	0
25669	25	0	25	0	0
25762	25	0	25	0	0
25872	25	0	25	0	0
25966	25	0	25	0	0
26061	26	0	26	0	0
26170	26	0	26	0	0
26264	26	0	26	0	0
26358	26	0	26	0	0
26457	26	0	26	0	0
26551	26	0	26	0	0
26598	26	0	26	0	0
26677	26	0	26	0	0
26771	26	0	26	0	0
26870	26	0	26	0	0
26979	26	0	26	0	0
27073	27	0	27	0	0
27167	27	0	27	0	0
27277	27	0	27	0	0
27392	27	0	27	0	0
27486	27	0	27	0	0
27596	27	0	27	0	0
27690	27	0	27	0	0
27862	27	0	27	0	0
27960	27	0	27	0	0
28054	28	0	28	0	0
28181	28	0	28	0	0
28367	28	0	28	0	0
28476	28	0	28	0	0
28570	28	0	28	0	0
28665	28	0	28	0	0
28766	28	0	28	0	0
28860	28	0	28	0	0
28953	28	0	28	0	0
29095	29	0	29	0	0
29158	29	0	29	0	0
29258	29	0	29	0	0
29352	29	0	29	0	0
29398	29	0	29	0	0
29492	29	0	29	0	0
29585	29	0	29	0	0
29679	29	0	29	0	0
29789	29	0	29	0	0
29898	29	0	29	0	0
29998	29	0	29	0	0
30092	30	0	30	0	0
30186	30	0	30	0	0
30281	30	0	30	0	0
30374	30	0	30	0	0
30474	30	0	30	0	0
30584	30	0	30	0	0
30677	30	0	30	0	0
30772	30	0	30	0	0
30871	30	0	30	0	0
30965	30	0	30	0	0
31076	31	0	31	0	0
31178	31	0	31	0	0
31271	31	0	31	0	0
31351	31	0	31	0	0
31386	31	0	31	0	0
31479	31	0	31	0	0
31573	31	0	31	0	0
31669	31	0	31	0	0
31767	31	0	31	0	0
31876	31	0	31	0	0
31986	31	0	31	0	0
32079	32	0	32	0	0
32159	32	0	32	0	0
32260	32	0	32	0	0
32353	32	0	32	0	0
32489	32	0	32	0	0
32583	32	0	32	0	0
32676	32	0	32	0	0
32773	32	0	32	0	0
32883	32	0	32	0	0
32978	32	0	32	0	0
33072	33	0	33	0	0
33172	33	0	33	0	0
33266	33	0	33	0	0
33359	33	0	33	0	0
33453	33	0	33	0	0
33595	33	0	33	0	0
33694	33	0	33	0	0
33788	33	0	33	0	0
33882	33	0	33	0	0
33962	33	0	33	0	0
34056	34	0	34	0	0
34261	34	0	34	0	0
34370	34	0	34	0	0
34479	34	0	34	0	0
34581	34	0	34	0	0
34691	34	0	34	0	0
34786	34	0	34	0	0
34895	34	0	34	0	0
34958	34	0	34	0	0
35058	35	0	35	0	0
35152	35	0	35	0	0
35199	35	0	35	0	0
35355	35	0	35	0	0
35454	35	0	35	0	0
35595	35	0	35	0	0
35674	35	0	35	0	0
35784	35	0	35	0	0
35878	35	0	35	0	0
35977	35	0	35	0	0
36070	36	0	36	0	0
36164	36	0	36	0	0
36258	36	0	36	0	0
36379	36	0	36	0	0
36473	36	0	36	0	0
36583	36	0	36	0	0
36676	36	0	36	0	0
36771	36	0	36	0	0
36865	36	0	36	0	0
36964	36	0	36	0	0
37073	37	0	37	0	0
37168	37	0	37	0	0
37262	37	0	37	0	0
37355	37	0	37	0	0
37388	37	0	37	0	0
37483	37	0	37	0	0
37576	37	0	37	0	0
37672	37	0	37	0	0
37771	37	0	37	0	0
37865	37	0	37	0	0
37958	37	0	37	0	0
38052	38	0	38	0	0
38099	38	0	38	0	0
38155	38	0	38	0	0
38296	38	0	38	0	0
38390	38	0	38	0	0
38485	38	0	38	0	0
38594	38	0	38	0	0
38765	38	0	38	0	0
38858	38	0	38	0	0
38969	38	0	38	0	0
39094	39	0	39	0	0
39187	39	0	39	0	0
39286	39	0	39	0	0
39380	39	0	39	0	0
39474	39	0	39	0	0
39561	39	0	39	0	0
39670	39	0	39	0	0
39764	39	0	39	0	0
39860	39	0	39	0	0
39969	39	0	39	0	0
40068	40	0	40	0	0
40161	40	0	40	0	0
40255	40	0	40	0	0
40387	40	0	40	0	0
40496	40	0	40	0	0
40591	40	0	40	0	0
40678	40	0	40	0	0
40772	40	0	40	0	0
40866	40	0	40	0	0
40960	40	0	40	0	0
41054	41	0	41	0	0
41164	41	0	41	0	0
41280	41	0	41	0	0
41374	41	0	41	0	0
41484	41	0	41	0	0
41578	41	0	41	0	0
41673	41	0	41	0	0
41772	41	0	41	0	0
41866	41	0	41	0	0
41960	41	0	41	0	0
41992	41	0	41	0	0
42088	42	0	42	0	0
42182	42	0	42	0	0
42276	42	0	42	0	0
42386	42	0	42	0	0
42480	42	0	42	0	0
42574	42	0	42	0	0
42666	42	0	42	0	0
42760	42	0	42	0	0
42871	42	0	42	0	0
42981	42	0	42	0	0
43076	43	0	43	0	0
43186	43	0	43	0	0
43278	43	0	43	0	0
43387	43	0	43	0	0
43481	43	0	43	0	0
43575	43	0	43	0	0
43684	43	0	43	0	0
43779	43	0	43	0	0
43873	43	0	43	0	0
43967	43	0	43	0	0
44080	44	0	44	0	0
44174	44	0	44	0	0
44254	44	0	44	0	0
44395	44	0	44	0	0
44491	44	0	44	0	0
44585	44	0	44	0	0
44679	44	0	44	0	0
44772	44	0	44	0	0
44866	44	0	44	0	0
44961	44	0	44	0	0
45053	45	0	45	0	0
45194	45	0	45	0	0
45289	45	0	45	0	0
45383	45	0	45	0	0
45485	45	0	45	0	0
45595	45	0	45	0	0
45695	45	0	45	0	0
45789	45	0	45	0	0
45883	45	0	45	0	0
45976	45	0	45	0	0
46070	46	0	46	0	0
46163	46	0	46	0	0
46258	46	0	46	0	0
46390	46	0	46	0	0
46484	46	0	46	0	0
46594	46	0	46	0	0
46694	46	0	46	0	0
46788	46	0	46	0	0
46881	46	0	46	0	0
46977	46	0	46	0	0
47071	47	0	47	0	0
47164	47	0	47	0	0
47264	47	0	47	0	0
47358	47	0	47	0	0
47453	47	0	47	0	0
47494	47	0	47	0	0
47587	47	0	47	0	0
47681	47	0	47	0	0
47775	47	0	47	0	0
47886	47	0	47	0	0
47979	47	0	47	0	0
48073	48	0	48	0	0
48172	48	0	48	0	0
48266	48	0	48	0	0
48360	48	0	48	0	0
48456	48	0	48	0	0
48555	48	0	48	0	0
48695	48	0	48	0	0
48789	48	0	48	0	0
48892	48	0	48	0	0
48985	48	0	48	0	0
49079	49	0	49	0	0
49174	49	0	49	0	0
49268	49	0	49	0	0
49361	49	0	49	0	0
49460	49	0	49	0	0
49553	49	0	49	0	0
49662	49	0	49	0	0
49756	49	0	49	0	0
49856	49	0	49	0	0
49997	49	0	49	0	0
50091	50	0	50	0	0
50186	50	0	50	0	0
50273	50	0	50	0	0
50366	50	0	50	0	0
50460	50	0	50	0	0
50554	50	0	50	0	0
50664	50	0	50	0	0
50758	50	0	50	0	0
50873	50	0	50	0	0
50982	50	0	50	0	0
51077	51	0	51	0	0
51171	51	0	51	0	0
51278	51	0	51	0	0
51372	51	0	51	0	0
51465	51	0	51	0	0
51568	51	0	51	0	0
51662	51	0	51	0	0
51756	51	0	51	0	0
51880	51	0	51	0	0
51976	51	0	51	0	0
52070	52	0	52	0	0
52179	52	0	52	0	0
52281	52	0	52	0	0
52391	52	0	52	0	0
52453	52	0	52	0	0
52564	52	0	52	0	0
52658	52	0	52	0	0
52757	52	0	52	0	0
52866	52	0	52	0	0
52960	52	0	52	0	0
53054	53	0	53	0	0
53195	53	0	53	0	0
53289	53	0	53	0	0
53361	53	0	53	0	0
53455	53	0	53	0	0
53566	53	0	53	0	0
53660	53	0	53	0	0
53753	53	0	53	0	0
53857	53	0	53	0	0
53951	53	0	53	0	0
53998	53	0	53	0	0
54092	54	0	54	0	0
54186	54	0	54	0	0
54279	54	0	54	0	0
54373	54	0	54	0	0
54467	54	0	54	0	0
54562	54	0	54	0	0
54695	54	0	54	0	0
54789	54	0	54	0	0
54884	54	0	54	0	0
54978	54	0	54	0	0
55077	55	0	55	0	0
55171	55	0	55	0	0
55265	55	0	55	0	0
55376	55	0	55	0	0
55475	55	0	55	0	0
55568	55	0	55	0	0
55662	55	0	55	0	0
55752	55	0	55	0	0
55799	55	0	55	0	0
55955	55	0	55	0	0
56070	56	0	56	0	0
56163	56	0	56	0	0
56258	56	0	56	0	0
56352	56	0	56	0	0
56399	56	0	56	0	0
56498	56	0	56	0	0
56670	56	0	56	0	0
56765	56	0	56	0	0
56874	56	0	56	0	0
56977	56	0	56	0	0
57055	57	0	57	0	0
57164	57	0	57	0	0
57258	57	0	57	0	0
57352	57	0	57	0	0
57479	57	0	57	0	0
57573	57	0	57	0	0
57669	57	0	57	0	0
57762	57	0	57	0	0
57856	57	0	57	0	0
57955	57	0	57	0	0
58096	58	0	58	0	0
58191	58	0	58	0	0
58271	58	0	58	0	0
58396	58	0	58	0	0
58490	58	0	58	0	0
58584	58	0	58	0	0
58678	58	0	58	0	0
58772	58	0	58	0	0
58867	58	0	58	0	0
58960	58	0	58	0	0
59090	59	0	59	0	0
59153	59	0	59	0	0
59199	59	0	59	0	0
59294	59	0	59	0	0
59380	59	0	59	0	0
59490	59	0	59	0	0
59554	59	0	59	0	0
59653	59	0	59	0	0
59763	59	0	59	0	0
59856	59	0	59	0	0
59951	59	0	59	0	0
60060	60	0	60	0	0
60173	60	0	60	0	0
60266	60	0	60	0	0
60393	60	0	60	0	0
60493	60	0	60	0	0
60587	60	0	60	0	0
60697	60	0	60	0	0
60795	60	0	60	0	0
60889	60	0	60	0	0
60983	60	0	60	0	0
61076	61	0	61	0	0
61170	61	0	61	0	0
61264	61	0	61	0	0
61363	61	0	61	0	0
61473	61	0	61	0	0
61568	61	0	61	0	0
61677	61	0	61	0	0
61776	61	0	61	0	0
61870	61	0	61	0	0
61996	61	0	61	0	0
62153	62	0	62	0	0
62199	62	0	62	0	0
62297	62	0	62	0	0
62453	62	0	62	0	0
62594	62	0	62	0	0
62688	62	0	62	0	0
62782	62	0	62	0	0
62876	62	0	62	0	0
62958	62	0	62	0	0
63052	63	0	63	0	0
63099	63	0	63	0	0
63192	63	0	63	0	0
63286	63	0	63	0	0
63381	63	0	63	0	0
63475	63	0	63	0	0
63569	63	0	63	0	0
63687	63	0	63	0	0
63780	63	0	63	0	0
63890	63	0	63	0	0
63984	63	0	63	0	0
64093	64	0	64	0	0
64186	64	0	64	0	0
64280	64	0	64	0	0
64376	64	0	64	0	0
64469	64	0	64	0	0
64563	64	0	64	0	0
64695	64	0	64	0	0
64789	64	0	64	0	0
64890	64	0	64	0	0
64984	64	0	64	0	0
65095	65	0	65	0	0
65197	65	0	65	0	0
65290	65	0	65	0	0
65384	65	0	65	0	0
65478	65	0	65	0	0
65573	65	0	65	0	0
65666	65	0	65	0	0
65769	65	0	65	0	0
65878	65	0	65	0	0
65973	65	0	65	0	0
66067	66	0	66	0	0
66166	66	0	66	0	0
66260	66	0	66	0	0
66354	66	0	66	0	0
66496	66	0	66	0	0
66574	66	0	66	0	0
66667	66	0	66	0	0
66761	66	0	66	0	0
66855	66	0	66	0	0
66951	66	0	66	0	0
66997	66	0	66	0	0
67096	67	0	67	0	0
67190	67	0	67	0	0
67252	67	0	67	0	0
67363	67	0	67	0	0
67457	67	0	67	0	0
67561	67	0	67	0	0
67655	67	0	67	0	0
67781	67	0	67	0	0
67875	67	0	67	0	0
67978	67	0	67	0	0
68072	68	0	68	0	0
68167	68	0	68	0	0
68275	68	0	68	0	0
68385	68	0	68	0	0
68485	68	0	68	0	0
68578	68	0	68	0	0
68672	68	0	68	0	0
68767	68	0	68	0	0
68877	68	0	68	0	0
69060	69	0	69	0	0
69155	69	0	69	0	0
69288	69	0	69	0	0
69381	69	0	69	0	0
69475	69	0	69	0	0
69569	69	0	69	0	0
69664	69	0	69	0	0
69758	69	0	69	0	0
69896	69	0	69	0	0
69990	69	0	69	0	0
70085	70	0	70	0	0
70163	70	0	70	0	0
70258	70	0	70	0	0
70351	70	0	70	0	0
70398	70	0	70	0	0
70492	70	0	70	0	0
70586	70	0	70	0	0
70679	70	0	70	0	0
70789	70	0	70	0	0
70884	70	0	70	0	0
70978	70	0	70	0	0
71076	71	0	71	0	0
71186	71	0	71	0	0
71280	71	0	71	0	99
71374	71	0	71	0	0
71468	71	0	71	0	0
71565	71	0	71	0	0
71675	71	0	71	0	0
71770	71	0	71	0	0
71864	71	0	71	0	0
71966	71	0	71	0	0
72060	72	0	72	0	0
72153	72	0	72	0	0
72280	72	0	72	0	0
72373	72	0	72	0	0
72467	72	0	72	0	0
72581	72	0	72	0	0
72690	72	0	72	0	0
72785	72	0	72	0	0
72894	72	0	72	0	0
72957	72	0	72	0	0
73090	73	0	73	0	0
73184	73	0	73	0	0
73279	73	0	73	0	0
73378	73	0	73	0	0
73472	73	0	73	0	0
73565	73	0	73	0	0
73661	73	0	73	0	0
73760	73	0	73	0	0
73853	73	0	73	0	0
74057	74	0	74	0	0
74151	74	0	74	0	0
74198	74	0	74	0	0
74362	74	0	74	0	0
74456	74	0	74	0	0
74551	74	0	74	0	0
74598	74	0	74	0	0
74692	74	0	74	0	0
74763	74	0	74	0	0
74872	74	0	74	0	0
74966	74	0	74	0	0
75076	75	0	75	0	0
75175	75	0	75	0	0
75285	75	0	75	0	0
75378	75	0	75	0	0
75489	75	0	75	0	0
75583	75	0	75	0	0
75677	75	0	75	0	0
75784	75	0	75	0	0
75877	75	0	75	0	0
75989	75	0	75	0	0
76082	76	0	76	0	0
76169	76	0	76	0	0
76278	76	0	76	0	0
76372	76	0	76	0	0
76471	76	0	76	0	0
76596	76	0	76	0	0
76690	76	0	76	0	0
76784	76	0	76	0	0
76879	76	0	76	0	0
77058	77	0	77	0	0
77153	77	0	77	0	0
77199	77	0	77	0	0
77298	77	0	77	0	0
77392	77	0	77	0	0
77455	77	0	77	0	0
77595	77	0	77	0	0
77690	77	0	77	0	0
77784	77	0	77	0	0
77883	77	0	77	0	0
77977	77	0	77	0	0
78087	78	0	78	0	0
78181	78	0	78	0	0
78274	78	0	78	0	0
78360	78	0	78	0	0
78454	78	0	78	0	0
78594	78	0	78	0	0
78694	78	0	78	0	0
78789	78	0	78	0	0
78882	78	0	78	0	0
78976	78	0	78	0	0
79071	79	0	79	0	0
79174	79	0	79	0	0
79283	79	0	79	0	0
79378	79	0	79	0	0
79472	79	0	79	0	0
79581	79	0	79	0	0
79682	79	0	79	0	0
79776	79	0	79	0	0
79872	79	0	79	0	0
79965	79	0	79	0	0
80081	80	0	80	0	0
80174	80	0	80	0	0
80268	80	0	80	0	0
80362	80	0	80	0	0
80471	80	0	80	0	0
80589	80	0	80	0	0
80683	80	0	80	0	0
80777	80	0	80	0	0
80872	80	0	80	0	0
80981	80	0	80	0	0
81084	81	0	81	0	0
81178	81	0	81	0	0
81272	81	0	81	0	0
81388	81	0	81	0	0
81481	81	0	81	0	0
81575	81	0	81	0	0
81669	81	0	81	0	0
81764	81	0	81	0	0
81858	81	0	81	0	0
81957	81	0	81	0	0
82051	82	0	82	0	0
82097	82	0	82	0	0
82193	82	0	82	0	0
82287	82	0	82	0	0
82385	82	0	82	0	0
82479	82	0	82	0	0
82573	82	0	82	0	0
82695	82	0	82	0	0
82788	82	0	82	0	0
82882	82	0	82	0	0
82970	82	0	82	0	0
83064	83	0	83	0	0
83164	83	0	83	0	0
83258	83	0	83	0	0
83351	83	0	83	0	0
83398	83	0	83	0	0
83492	83	0	83	0	0
83587	83	0	83	0	0
83681	83	0	83	0	0
83780	83	0	83	0	0
83873	83	0	83	0	0
83967	83	0	83	0	0
84061	84	0	84	0	0
84156	84	0	84	0	0
84265	84	0	84	0	0
84367	84	0	84	0	0
84477	84	0	84	0	0
84572	84	0	84	0	0
84665	84	0	84	0	0
84764	84	0	84	0	0
84858	84	0	84	0	0
84984	84	0	84	0	0
85078	85	0	85	0	0
85187	85	0	85	0	0
85286	85	0	85	0	0
85459	85	0	85	0	0
85553	85	0	85	0	0
85655	85	0	85	0	0
85797	85	0	85	0	0
85891	85	0	85	0	0
85953	85	0	85	0	0
86076	86	0	86	0	0
86169	86	0	86	0	0
86263	86	0	86	0	0
86356	86	0	86	0	0
86497	86	0	86	0	0
86591	86	0	86	0	0
86686	86	0	86	0	0
86773	86	0	86	0	0
86867	86	0	86	0	0
86977	86	0	86	0	0
87070	87	0	87	0	0
87164	87	0	87	0	0
87259	87	0	87	0	0
87353	87	0	87	0	0
87452	87	0	87	0	0
87498	87	0	87	0	0
87593	87	0	87	0	0
87688	87	0	87	0	0
87781	87	0	87	0	0
87872	87	0	87	0	0
87981	87	0	87	0	0
88061	88	0	88	0	0
88160	88	0	88	0	0
88254	88	0	88	0	0
88395	88	0	88	0	0
88488	88	0	88	0	0
88598	88	0	88	0	0
88755	88	0	88	0	0
88895	88	0	88	0	0
89057	89	0	89	0	0
89198	89	0	89	0	0
89355	89	0	89	0	0
89496	89	0	89	0	0
89596	89	0	89	0	0
89690	89	0	89	0	0
89783	89	0	89	0	0
89877	89	0	89	0	0
89971	89	0	89	0	0
90080	90	0	90	0	0
90175	90	0	90	0	0
90277	90	0	90	0	0
90371	90	0	90	0	0
90465	90	0	90	0	0
90560	90	0	90	0	0
90669	90	0	90	0	0
90783	90	0	90	0	0
90891	90	0	90	0	0
90986	90	0	90	0	0
91080	91	0	91	0	0
91185	91	0	91	0	0
91278	91	0	91	0	0
91374	91	0	91	0	0
91467	91	0	91	0	0
91561	91	0	91	0	0
91661	91	0	91	0	0
91755	91	0	91	0	0
91896	91	0	91	0	0
91990	91	0	91	0	0
92090	92	0	92	0	0
92184	92	0	92	0	0
92295	92	0	92	0	0
92460	92	0	92	0	0
92570	92	0	92	0	0
92663	92	0	92	0	0
